step,tlsID,ns_vehicle,ew_vehicle,phase,waiting_time
206,J6,0,1,0,13.0
206,J7,0,7,0,51.0
206,J8,0,2,0,21.0
207,J0,0,8,0,48.0
207,J1,0,11,0,137.0
207,J2,0,4,0,30.0
207,J3,0,1,0,0.0
207,J4,0,5,0,0.0
207,J5,0,7,2,27.0
207,J6,0,2,0,14.0
207,J7,0,6,0,41.0
207,J8,0,2,0,23.0
208,J0,0,8,0,37.0
208,J1,0,11,0,143.0
208,J2,0,4,0,32.0
208,J3,0,1,0,0.0
208,J4,0,4,0,0.0
208,J5,0,7,2,31.0
208,J6,0,2,0,15.0
208,J7,0,6,0,31.0
208,J8,0,2,0,25.0
209,J0,0,7,0,41.0
209,J1,0,13,0,149.0
209,J2,0,3,0,34.0
209,J3,0,1,0,0.0
209,J4,0,4,0,0.0
209,J5,0,7,2,35.0
209,J6,0,2,0,16.0
209,J7,0,7,0,34.0
209,J8,0,3,0,27.0
210,J0,0,6,0,45.0
210,J1,0,12,0,155.0
210,J2,0,3,0,36.0
210,J3,0,1,0,0.0
210,J4,0,2,0,0.0
210,J5,0,6,2,40.0
210,J6,0,3,0,17.0
210,J7,0,6,0,37.0
210,J8,0,3,0,29.0
211,J0,0,5,2,31.0
211,J1,0,12,2,108.0
211,J2,0,2,0,38.0
211,J3,0,1,0,0.0
211,J4,0,2,0,0.0
211,J5,0,6,2,46.0
211,J6,0,3,0,18.0
211,J7,0,6,0,40.0
211,J8,0,3,0,31.0
212,J0,0,5,2,18.0
212,J1,0,12,2,73.0
212,J2,0,2,0,40.0
212,J3,0,0,0,0.0
212,J4,0,0,0,0.0
212,J5,0,7,2,52.0
212,J6,0,2,0,19.0
212,J7,0,5,0,43.0
212,J8,0,3,0,33.0
213,J0,0,5,2,8.0
213,J1,0,12,2,38.0
213,J2,0,2,0,42.0
213,J3,0,1,0,0.0
213,J4,0,0,0,0.0
213,J5,0,7,2,58.0
213,J6,0,2,0,20.0
213,J7,0,6,0,46.0
213,J8,0,5,0,35.0
214,J0,0,4,2,0.0
214,J1,0,13,2,16.0
214,J2,0,3,0,44.0
214,J3,0,1,0,0.0
214,J4,0,0,0,0.0
214,J5,0,7,2,64.0
214,J6,0,1,0,21.0
214,J7,0,6,0,49.0
214,J8,0,5,0,37.0
215,J0,0,4,2,0.0
215,J1,0,13,2,11.0
215,J2,0,3,0,46.0
215,J3,0,1,0,0.0
215,J4,0,0,0,0.0
215,J5,0,7,2,70.0
215,J6,0,1,0,22.0
215,J7,0,5,0,52.0
215,J8,0,4,0,39.0
216,J0,0,5,2,1.0
216,J1,0,13,2,11.0
216,J2,0,4,0,48.0
216,J3,0,2,0,0.0
216,J4,0,0,0,0.0
216,J5,0,7,2,77.0
216,J6,0,1,0,23.0
216,J7,0,6,0,55.0
216,J8,0,4,0,41.0
217,J0,0,4,2,2.0
217,J1,0,13,2,15.0
217,J2,0,3,0,50.0
217,J3,0,2,0,0.0
217,J4,0,0,0,0.0
217,J5,0,7,2,84.0
217,J6,0,1,0,24.0
217,J7,0,5,0,58.0
217,J8,0,4,0,43.0
218,J0,0,5,2,3.0
218,J1,0,13,2,18.0
218,J2,0,3,0,52.0
218,J3,0,3,0,0.0
218,J4,0,0,0,0.0
218,J5,0,7,2,91.0
218,J6,0,1,0,25.0
218,J7,0,6,0,61.0
218,J8,0,3,0,46.0
219,J0,0,4,2,5.0
219,J1,0,12,2,24.0
219,J2,0,3,0,54.0
219,J3,0,3,0,0.0
219,J4,0,0,0,0.0
219,J5,0,7,2,98.0
219,J6,0,1,0,26.0
219,J7,0,5,0,64.0
219,J8,0,3,0,49.0
220,J0,0,4,2,7.0
220,J1,0,12,2,31.0
220,J2,0,4,0,56.0
220,J3,0,3,0,1.0
220,J4,0,0,0,0.0
220,J5,0,7,2,105.0
220,J6,0,1,0,27.0
220,J7,0,5,0,67.0
220,J8,0,3,0,52.0
221,J0,0,3,2,9.0
221,J1,0,11,2,40.0
221,J2,0,3,0,58.0
221,J3,0,3,0,2.0
221,J4,0,0,0,0.0
221,J5,0,7,2,112.0
221,J6,0,1,0,28.0
221,J7,0,6,0,70.0
221,J8,0,3,0,55.0
222,J0,0,4,2,11.0
222,J1,0,12,2,49.0
222,J2,0,3,1,60.0
222,J3,0,2,0,3.0
222,J4,0,0,0,0.0
222,J5,0,7,2,119.0
222,J6,0,1,1,29.0
222,J7,0,5,0,73.0
222,J8,0,3,1,58.0
223,J0,0,3,2,13.0
223,J1,0,13,2,59.0
223,J2,0,3,1,62.0
223,J3,0,3,0,4.0
223,J4,0,0,0,0.0
223,J5,0,7,2,126.0
223,J6,0,1,1,30.0
223,J7,0,5,0,76.0
223,J8,0,3,1,61.0
224,J0,0,3,2,15.0
224,J1,0,13,2,70.0
224,J2,0,3,1,64.0
224,J3,0,3,0,5.0
224,J4,0,0,0,0.0
224,J5,0,7,2,133.0
224,J6,0,1,1,31.0
224,J7,0,4,0,79.0
224,J8,0,3,1,64.0
225,J0,0,3,2,17.0
225,J1,0,14,2,81.0
225,J2,0,2,2,25.0
225,J3,0,2,0,6.0
225,J4,0,0,0,0.0
225,J5,0,7,2,140.0
225,J6,0,0,2,0.0
225,J7,0,4,0,82.0
225,J8,0,2,2,29.0
226,J0,0,3,2,19.0
226,J1,0,15,2,92.0
226,J2,0,2,2,0.0
226,J3,0,3,0,7.0
226,J4,0,0,0,0.0
226,J5,0,7,2,147.0
226,J6,0,0,2,0.0
226,J7,0,4,0,85.0
226,J8,0,2,2,9.0
227,J0,0,2,2,21.0
227,J1,0,15,2,103.0
227,J2,0,2,2,0.0
227,J3,0,3,0,8.0
227,J4,0,1,0,0.0
227,J5,0,7,2,154.0
227,J6,0,0,2,0.0
227,J7,0,3,0,88.0
227,J8,0,2,2,0.0
228,J0,0,2,2,23.0
228,J1,0,14,2,114.0
228,J2,0,1,2,1.0
228,J3,0,3,0,9.0
228,J4,0,1,0,0.0
228,J5,0,7,2,161.0
228,J6,0,0,2,0.0
228,J7,0,3,0,91.0
228,J8,0,2,2,0.0
229,J0,0,2,2,25.0
229,J1,0,14,2,125.0
229,J2,0,1,2,2.0
229,J3,0,4,0,10.0
229,J4,0,1,0,0.0
229,J5,0,8,2,168.0
229,J6,0,0,2,0.0
229,J7,0,3,0,94.0
229,J8,0,2,2,0.0
230,J0,0,2,2,27.0
230,J1,0,14,2,137.0
230,J2,0,1,2,3.0
230,J3,0,4,0,11.0
230,J4,0,1,0,0.0
230,J5,0,8,2,175.0
230,J6,0,1,2,0.0
230,J7,0,3,0,97.0
230,J8,0,2,2,0.0
231,J0,0,2,3,29.0
231,J1,0,13,3,132.0
231,J2,0,1,2,4.0
231,J3,0,4,0,12.0
231,J4,0,1,0,0.0
231,J5,0,8,3,182.0
231,J6,0,1,2,0.0
231,J7,0,3,0,100.0
231,J8,0,1,2,0.0
232,J0,0,2,3,31.0
232,J1,0,13,3,128.0
232,J2,0,1,2,5.0
232,J3,0,5,0,13.0
232,J4,0,1,0,0.0
232,J5,0,8,3,189.0
232,J6,0,1,2,0.0
232,J7,0,3,0,103.0
232,J8,0,1,2,0.0
233,J0,0,2,3,33.0
233,J1,0,13,3,124.0
233,J2,0,1,2,6.0
233,J3,0,5,0,14.0
233,J4,0,0,0,0.0
233,J5,0,8,3,196.0
233,J6,0,1,2,0.0
233,J7,0,3,0,106.0
233,J8,0,2,2,0.0
234,J0,0,1,0,16.0
234,J1,0,11,0,77.0
234,J2,0,1,2,7.0
234,J3,0,4,0,15.0
234,J4,0,0,0,0.0
234,J5,0,8,0,164.0
234,J6,0,0,2,0.0
234,J7,0,3,0,109.0
234,J8,0,2,2,0.0
235,J0,0,1,0,0.0
235,J1,0,11,0,48.0
235,J2,0,1,2,8.0
235,J3,0,4,0,16.0
235,J4,0,0,0,0.0
235,J5,0,8,0,134.0
235,J6,0,0,2,0.0
235,J7,0,3,0,112.0
235,J8,0,3,2,0.0
236,J0,0,2,0,0.0
236,J1,0,11,0,19.0
236,J2,0,1,2,9.0
236,J3,0,4,0,18.0
236,J4,0,1,0,0.0
236,J5,0,8,0,107.0
236,J6,0,0,2,0.0
236,J7,0,3,0,115.0
236,J8,0,3,2,1.0
237,J0,0,3,0,0.0
237,J1,0,10,0,9.0
237,J2,0,2,2,10.0
237,J3,0,3,0,20.0
237,J4,0,1,0,0.0
237,J5,0,7,0,81.0
237,J6,0,0,2,0.0
237,J7,0,3,0,118.0
237,J8,0,3,2,2.0
238,J0,0,2,0,0.0
238,J1,0,9,0,12.0
238,J2,0,2,2,11.0
238,J3,0,3,0,22.0
238,J4,0,1,0,0.0
238,J5,0,7,0,57.0
238,J6,0,0,2,0.0
238,J7,0,3,0,121.0
238,J8,0,3,2,3.0
239,J0,0,3,0,0.0
239,J1,0,10,0,17.0
239,J2,0,3,2,12.0
239,J3,0,3,0,25.0
239,J4,0,1,0,0.0
239,J5,0,7,0,32.0
239,J6,0,0,2,0.0
239,J7,0,3,0,124.0
239,J8,0,3,2,4.0
240,J0,0,2,0,0.0
240,J1,0,11,0,22.0
240,J2,0,3,2,13.0
240,J3,0,3,0,28.0
240,J4,0,1,0,0.0
240,J5,0,6,0,10.0
240,J6,0,0,2,0.0
240,J7,0,3,0,127.0
240,J8,0,3,2,6.0
241,J0,0,3,0,0.0
241,J1,0,10,0,27.0
241,J2,0,3,2,14.0
241,J3,0,3,0,31.0
241,J4,0,0,0,0.0
241,J5,0,6,0,7.0
241,J6,0,0,2,0.0
241,J7,0,3,0,130.0
241,J8,0,3,2,8.0
242,J0,0,2,0,0.0
242,J1,0,10,0,33.0
242,J2,0,2,2,15.0
242,J3,0,4,0,34.0
242,J4,0,0,0,0.0
242,J5,0,5,0,8.0
242,J6,0,0,2,0.0
242,J7,0,3,0,133.0
242,J8,0,3,2,10.0
243,J0,0,2,0,0.0
243,J1,0,10,0,40.0
243,J2,0,2,2,16.0
243,J3,0,4,0,37.0
243,J4,0,0,0,0.0
243,J5,0,5,0,9.0
243,J6,0,0,2,0.0
243,J7,0,3,0,136.0
243,J8,0,3,2,13.0
244,J0,0,2,0,0.0
244,J1,0,10,0,46.0
244,J2,0,2,2,17.0
244,J3,0,4,0,40.0
244,J4,0,0,0,0.0
244,J5,0,5,0,10.0
244,J6,0,0,2,0.0
244,J7,0,3,0,139.0
244,J8,0,3,2,16.0
245,J0,0,2,0,0.0
245,J1,0,9,0,54.0
245,J2,0,2,2,18.0
245,J3,0,4,0,44.0
245,J4,0,0,0,0.0
245,J5,0,4,0,11.0
245,J6,0,0,2,0.0
245,J7,0,3,0,142.0
245,J8,0,3,2,19.0
246,J0,0,3,0,0.0
246,J1,0,9,0,62.0
246,J2,0,2,2,19.0
246,J3,0,4,1,48.0
246,J4,0,0,1,0.0
246,J5,0,4,0,12.0
246,J6,0,1,2,0.0
246,J7,0,3,1,145.0
246,J8,0,3,2,22.0
247,J0,0,3,0,1.0
247,J1,0,9,0,70.0
247,J2,0,2,2,20.0
247,J3,0,4,1,52.0
247,J4,0,0,1,0.0
247,J5,0,4,0,13.0
247,J6,0,1,2,0.0
247,J7,0,3,1,148.0
247,J8,0,3,2,25.0
248,J0,0,3,0,2.0
248,J1,0,8,0,78.0
248,J2,0,2,2,21.0
248,J3,0,4,1,56.0
248,J4,0,1,1,0.0
248,J5,0,3,0,14.0
248,J6,0,1,2,0.0
248,J7,0,3,1,151.0
248,J8,0,3,2,28.0
249,J0,0,3,0,4.0
249,J1,0,8,0,86.0
249,J2,0,2,2,22.0
249,J3,0,3,2,30.0
249,J4,0,1,2,0.0
249,J5,0,3,0,15.0
249,J6,0,0,2,0.0
249,J7,0,2,2,97.0
249,J8,0,3,2,31.0
250,J0,0,4,0,6.0
250,J1,0,8,0,94.0
250,J2,0,2,2,23.0
250,J3,0,3,2,18.0
250,J4,0,2,2,0.0
250,J5,0,3,0,16.0
250,J6,0,0,2,0.0
250,J7,0,2,2,48.0
250,J8,0,3,2,34.0
251,J0,0,4,0,8.0
251,J1,0,8,0,102.0
251,J2,0,1,2,24.0
251,J3,0,3,2,7.0
251,J4,0,2,2,0.0
251,J5,0,3,0,17.0
251,J6,0,0,2,0.0
251,J7,0,2,2,0.0
251,J8,0,4,2,37.0
252,J0,0,5,0,10.0
252,J1,0,8,0,110.0
252,J2,0,1,2,25.0
252,J3,0,2,2,0.0
252,J4,0,1,2,0.0
252,J5,0,3,0,18.0
252,J6,0,0,2,0.0
252,J7,0,1,2,0.0
252,J8,0,4,2,40.0
253,J0,0,5,0,13.0
253,J1,0,8,0,118.0
253,J2,0,1,2,26.0
253,J3,0,2,2,0.0
253,J4,0,1,2,0.0
253,J5,0,4,0,20.0
253,J6,0,0,2,0.0
253,J7,0,1,2,0.0
253,J8,0,4,2,43.0
254,J0,0,5,0,16.0
254,J1,0,8,0,126.0
254,J2,0,1,2,27.0
254,J3,0,2,2,0.0
254,J4,0,0,2,0.0
254,J5,0,4,0,23.0
254,J6,0,0,2,0.0
254,J7,0,1,2,0.0
254,J8,0,4,2,46.0
255,J0,0,5,0,20.0
255,J1,0,8,0,134.0
255,J2,0,1,2,28.0
255,J3,0,1,2,0.0
255,J4,0,0,2,0.0
255,J5,0,4,0,26.0
255,J6,0,0,2,0.0
255,J7,0,1,2,0.0
255,J8,0,4,2,49.0
256,J0,0,4,0,24.0
256,J1,0,8,0,142.0
256,J2,0,1,2,29.0
256,J3,0,1,2,0.0
256,J4,0,0,2,0.0
256,J5,0,4,0,29.0
256,J6,0,1,2,0.0
256,J7,0,1,2,0.0
256,J8,0,4,2,52.0
257,J0,0,4,0,28.0
257,J1,0,8,0,150.0
257,J2,0,1,2,30.0
257,J3,0,0,2,0.0
257,J4,0,0,2,0.0
257,J5,0,4,0,32.0
257,J6,0,1,2,0.0
257,J7,0,1,2,0.0
257,J8,0,4,2,55.0
258,J0,0,4,0,32.0
258,J1,0,8,0,158.0
258,J2,0,1,2,31.0
258,J3,0,0,2,0.0
258,J4,0,0,2,0.0
258,J5,0,4,0,35.0
258,J6,0,1,2,0.0
258,J7,0,1,2,0.0
258,J8,0,4,2,59.0
259,J0,0,4,0,36.0
259,J1,0,8,0,166.0
259,J2,0,1,2,32.0
259,J3,0,0,2,0.0
259,J4,0,0,2,0.0
259,J5,0,4,0,38.0
259,J6,0,1,2,0.0
259,J7,0,0,2,0.0
259,J8,0,4,2,63.0
260,J0,0,4,0,40.0
260,J1,0,8,0,174.0
260,J2,0,1,2,33.0
260,J3,0,0,2,0.0
260,J4,0,0,2,0.0
260,J5,0,4,0,41.0
260,J6,0,1,2,0.0
260,J7,0,0,2,0.0
260,J8,0,4,2,67.0
261,J0,0,4,0,44.0
261,J1,0,8,0,182.0
261,J2,0,1,2,34.0
261,J3,0,0,2,0.0
261,J4,0,0,2,0.0
261,J5,0,4,0,45.0
261,J6,0,1,2,0.0
261,J7,0,0,2,0.0
261,J8,0,4,2,71.0
262,J0,0,4,0,48.0
262,J1,0,8,0,190.0
262,J2,0,1,2,35.0
262,J3,0,0,2,0.0
262,J4,0,0,2,0.0
262,J5,0,4,0,49.0
262,J6,0,1,2,0.0
262,J7,0,0,2,0.0
262,J8,0,4,2,75.0
263,J0,0,4,0,52.0
263,J1,0,8,0,198.0
263,J2,0,1,2,36.0
263,J3,0,0,2,0.0
263,J4,0,0,2,0.0
263,J5,0,4,0,53.0
263,J6,0,1,2,0.0
263,J7,0,0,2,0.0
263,J8,0,4,2,79.0
264,J0,0,4,0,56.0
264,J1,0,8,0,206.0
264,J2,0,1,2,37.0
264,J3,0,0,2,0.0
264,J4,0,0,2,0.0
264,J5,0,4,0,57.0
264,J6,0,1,2,1.0
264,J7,0,0,2,0.0
264,J8,0,4,2,83.0
265,J0,0,4,0,60.0
265,J1,0,8,0,214.0
265,J2,0,1,2,38.0
265,J3,0,0,2,0.0
265,J4,0,0,2,0.0
265,J5,0,4,0,61.0
265,J6,0,1,2,2.0
265,J7,0,0,2,0.0
265,J8,0,4,2,87.0
266,J0,0,4,0,64.0
266,J1,0,8,0,222.0
266,J2,0,1,2,39.0
266,J3,0,0,2,0.0
266,J4,0,0,2,0.0
266,J5,0,4,0,65.0
266,J6,0,1,2,3.0
266,J7,0,0,2,0.0
266,J8,0,4,2,91.0
267,J0,0,4,0,68.0
267,J1,0,8,0,230.0
267,J2,0,1,3,40.0
267,J3,0,0,2,0.0
267,J4,0,0,2,0.0
267,J5,0,4,0,69.0
267,J6,0,1,3,4.0
267,J7,0,0,2,0.0
267,J8,0,4,3,95.0
268,J0,0,4,0,72.0
268,J1,0,8,0,238.0
268,J2,0,1,3,41.0
268,J3,0,0,2,0.0
268,J4,0,0,2,0.0
268,J5,0,4,0,73.0
268,J6,0,1,3,5.0
268,J7,0,0,2,0.0
268,J8,0,4,3,99.0
269,J0,0,4,0,76.0
269,J1,0,8,0,246.0
269,J2,0,1,3,42.0
269,J3,0,0,2,0.0
269,J4,0,0,2,0.0
269,J5,0,4,0,77.0
269,J6,0,1,3,6.0
269,J7,0,0,2,0.0
269,J8,0,4,3,103.0
270,J0,0,4,0,80.0
270,J1,0,8,0,254.0
270,J2,0,0,0,0.0
270,J3,0,0,2,0.0
270,J4,0,0,2,0.0
270,J5,0,4,0,81.0
270,J6,0,0,0,0.0
270,J7,0,0,2,0.0
270,J8,0,3,0,72.0
271,J0,0,3,2,59.0
271,J1,0,7,2,223.0
271,J2,0,0,0,0.0
271,J3,0,0,2,0.0
271,J4,0,0,2,0.0
271,J5,0,3,2,48.0
271,J6,0,0,0,0.0
271,J7,0,0,2,0.0
271,J8,0,3,0,43.0
272,J0,0,3,2,62.0
272,J1,0,7,2,192.0
272,J2,0,1,0,0.0
272,J3,0,0,2,0.0
272,J4,0,0,2,0.0
272,J5,0,3,2,51.0
272,J6,0,0,0,0.0
272,J7,0,0,2,0.0
272,J8,0,3,0,15.0
273,J0,0,3,2,65.0
273,J1,0,7,2,161.0
273,J2,0,1,0,0.0
273,J3,0,0,2,0.0
273,J4,0,0,2,0.0
273,J5,0,3,2,54.0
273,J6,0,1,0,0.0
273,J7,0,1,2,0.0
273,J8,0,2,0,0.0
274,J0,0,3,2,68.0
274,J1,0,6,2,130.0
274,J2,0,2,0,0.0
274,J3,0,0,2,0.0
274,J4,0,1,2,0.0
274,J5,0,3,2,57.0
274,J6,0,1,0,0.0
274,J7,0,1,2,0.0
274,J8,0,2,0,0.0
275,J0,0,3,2,71.0
275,J1,0,6,2,97.0
275,J2,0,3,0,0.0
275,J3,0,0,2,0.0
275,J4,0,1,2,0.0
275,J5,0,3,2,60.0
275,J6,0,1,0,0.0
275,J7,0,1,2,0.0
275,J8,0,2,0,0.0
276,J0,0,3,2,74.0
276,J1,0,5,2,65.0
276,J2,0,3,0,0.0
276,J3,0,0,2,0.0
276,J4,0,1,2,0.0
276,J5,0,3,2,63.0
276,J6,0,1,0,0.0
276,J7,0,1,2,0.0
276,J8,0,1,0,0.0
277,J0,0,3,2,77.0
277,J1,0,5,2,33.0
277,J2,0,4,0,0.0
277,J3,0,0,2,0.0
277,J4,0,1,2,0.0
277,J5,0,3,2,66.0
277,J6,0,1,0,0.0
277,J7,0,0,2,0.0
277,J8,0,1,0,0.0
278,J0,0,3,2,80.0
278,J1,0,5,2,0.0
278,J2,0,4,0,0.0
278,J3,0,0,2,0.0
278,J4,0,2,2,0.0
278,J5,0,3,2,69.0
278,J6,0,1,0,1.0
278,J7,0,0,2,0.0
278,J8,0,0,0,0.0
279,J0,0,3,2,83.0
279,J1,0,4,2,0.0
279,J2,0,3,0,0.0
279,J3,0,0,2,0.0
279,J4,0,1,2,0.0
279,J5,0,3,2,72.0
279,J6,0,1,0,2.0
279,J7,0,0,2,0.0
279,J8,0,0,0,0.0
280,J0,0,3,2,86.0
280,J1,0,4,2,0.0
280,J2,0,3,0,0.0
280,J3,0,1,2,0.0
280,J4,0,1,2,0.0
280,J5,0,3,2,75.0
280,J6,0,1,0,3.0
280,J7,0,0,2,0.0
280,J8,0,0,0,0.0
281,J0,0,3,2,89.0
281,J1,0,3,2,0.0
281,J2,0,2,0,0.0
281,J3,0,1,2,0.0
281,J4,0,1,2,0.0
281,J5,0,3,2,78.0
281,J6,0,1,0,4.0
281,J7,0,0,2,0.0
281,J8,0,0,0,0.0
282,J0,0,3,2,92.0
282,J1,0,2,2,0.0
282,J2,0,3,0,1.0
282,J3,0,1,2,0.0
282,J4,0,0,2,0.0
282,J5,0,3,2,81.0
282,J6,0,1,0,5.0
282,J7,0,0,2,0.0
282,J8,0,0,0,0.0
283,J0,0,3,2,95.0
283,J1,0,2,2,0.0
283,J2,0,3,0,2.0
283,J3,0,0,2,0.0
283,J4,0,0,2,0.0
283,J5,0,4,2,84.0
283,J6,0,1,0,6.0
283,J7,0,0,2,0.0
283,J8,0,0,0,0.0
284,J0,0,3,2,98.0
284,J1,0,1,2,0.0
284,J2,0,4,0,3.0
284,J3,0,0,2,0.0
284,J4,0,0,2,0.0
284,J5,0,4,2,87.0
284,J6,0,1,0,7.0
284,J7,0,0,2,0.0
284,J8,0,0,0,0.0
285,J0,0,3,2,101.0
285,J1,0,1,2,0.0
285,J2,0,4,0,5.0
285,J3,0,0,2,0.0
285,J4,0,0,2,0.0
285,J5,0,4,2,90.0
285,J6,0,1,0,8.0
285,J7,0,0,2,0.0
285,J8,0,0,0,0.0
286,J0,0,3,2,104.0
286,J1,0,1,2,0.0
286,J2,0,4,0,7.0
286,J3,0,0,2,0.0
286,J4,0,0,2,0.0
286,J5,0,4,2,93.0
286,J6,0,1,0,9.0
286,J7,0,0,2,0.0
286,J8,0,0,0,0.0
287,J0,0,3,2,107.0
287,J1,0,0,2,0.0
287,J2,0,4,0,9.0
287,J3,0,0,2,0.0
287,J4,0,0,2,0.0
287,J5,0,4,2,96.0
287,J6,0,1,0,10.0
287,J7,0,0,2,0.0
287,J8,0,0,0,0.0
288,J0,0,3,2,110.0
288,J1,0,0,2,0.0
288,J2,0,4,0,11.0
288,J3,0,1,2,0.0
288,J4,0,0,2,0.0
288,J5,0,4,2,99.0
288,J6,0,1,0,11.0
288,J7,0,0,2,0.0
288,J8,0,0,0,0.0
289,J0,0,3,2,113.0
289,J1,0,0,2,0.0
289,J2,0,4,0,14.0
289,J3,0,1,2,0.0
289,J4,0,0,2,0.0
289,J5,0,4,2,103.0
289,J6,0,1,0,12.0
289,J7,0,0,2,0.0
289,J8,0,0,0,0.0
290,J0,0,3,2,116.0
290,J1,0,0,2,0.0
290,J2,0,4,0,17.0
290,J3,0,1,2,0.0
290,J4,0,0,2,0.0
290,J5,0,4,2,107.0
290,J6,0,1,0,13.0
290,J7,0,0,2,0.0
290,J8,0,0,0,0.0
291,J0,0,3,3,119.0
291,J1,0,0,3,0.0
291,J2,0,4,0,21.0
291,J3,0,1,3,0.0
291,J4,0,0,3,0.0
291,J5,0,4,3,111.0
291,J6,0,1,0,14.0
291,J7,0,0,3,0.0
291,J8,0,0,0,0.0
292,J0,0,3,3,122.0
292,J1,0,0,3,0.0
292,J2,0,4,0,25.0
292,J3,0,1,3,0.0
292,J4,0,0,3,0.0
292,J5,0,4,3,115.0
292,J6,0,1,0,15.0
292,J7,0,0,3,0.0
292,J8,0,0,0,0.0
293,J0,0,3,3,125.0
293,J1,0,0,3,0.0
293,J2,0,4,0,29.0
293,J3,0,1,3,0.0
293,J4,0,0,3,0.0
293,J5,0,4,3,119.0
293,J6,0,1,0,16.0
293,J7,0,0,3,0.0
293,J8,0,0,0,0.0
294,J0,0,2,0,82.0
294,J1,0,0,0,0.0
294,J2,0,4,0,33.0
294,J3,0,1,0,1.0
294,J4,0,0,0,0.0
294,J5,0,4,0,123.0
294,J6,0,1,0,17.0
294,J7,0,0,0,0.0
294,J8,0,0,0,0.0
295,J0,0,2,0,41.0
295,J1,0,0,0,0.0
295,J2,0,4,0,37.0
295,J3,0,1,0,2.0
295,J4,0,0,0,0.0
295,J5,0,4,0,127.0
295,J6,0,1,0,18.0
295,J7,0,0,0,0.0
295,J8,0,0,0,0.0
296,J0,0,2,0,0.0
296,J1,0,1,0,0.0
296,J2,0,4,0,41.0
296,J3,0,1,0,3.0
296,J4,0,0,0,0.0
296,J5,0,4,0,131.0
296,J6,0,1,0,19.0
296,J7,0,0,0,0.0
296,J8,0,0,0,0.0
297,J0,0,1,0,0.0
297,J1,0,1,0,0.0
297,J2,0,4,0,45.0
297,J3,0,1,0,4.0
297,J4,0,0,0,0.0
297,J5,0,3,0,90.0
297,J6,0,1,0,20.0
297,J7,0,0,0,0.0
297,J8,0,0,0,0.0
298,J0,0,1,0,0.0
298,J1,0,1,0,0.0
298,J2,0,4,0,49.0
298,J3,0,1,0,5.0
298,J4,0,0,0,0.0
298,J5,0,3,0,48.0
298,J6,0,1,0,21.0
298,J7,0,0,0,0.0
298,J8,0,0,0,0.0
299,J0,0,2,0,0.0
299,J1,0,1,0,0.0
299,J2,0,4,0,53.0
299,J3,0,1,0,6.0
299,J4,0,0,0,0.0
299,J5,0,3,0,11.0
299,J6,0,1,0,22.0
299,J7,0,1,0,0.0
299,J8,0,0,0,0.0
300,J0,0,1,0,0.0
300,J1,0,1,0,0.0
300,J2,0,4,0,57.0
300,J3,0,1,0,7.0
300,J4,0,0,0,0.0
300,J5,0,2,0,0.0
300,J6,0,1,0,23.0
300,J7,0,1,0,0.0
300,J8,0,0,0,0.0
301,J0,0,1,0,0.0
301,J1,0,2,0,0.0
301,J2,0,3,2,41.0
301,J3,0,1,0,8.0
301,J4,0,0,0,0.0
301,J5,0,2,0,0.0
301,J6,0,1,0,24.0
301,J7,0,1,0,0.0
301,J8,0,0,0,0.0
302,J0,0,2,0,0.0
302,J1,0,1,0,0.0
302,J2,0,3,2,26.0
302,J3,0,1,0,9.0
302,J4,0,0,0,0.0
302,J5,0,2,0,0.0
302,J6,0,1,0,25.0
302,J7,0,1,0,0.0
302,J8,0,0,0,0.0
303,J0,0,1,0,0.0
303,J1,0,1,0,0.0
303,J2,0,3,2,13.0
303,J3,0,1,0,10.0
303,J4,0,0,0,0.0
303,J5,0,1,0,0.0
303,J6,0,1,0,26.0
303,J7,0,0,0,0.0
303,J8,0,0,0,0.0
304,J0,0,1,0,0.0
304,J1,0,1,0,0.0
304,J2,0,2,2,0.0
304,J3,0,1,0,11.0
304,J4,0,0,0,0.0
304,J5,0,1,0,0.0
304,J6,0,1,0,27.0
304,J7,0,1,0,0.0
304,J8,0,1,0,0.0
305,J0,0,0,0,0.0
305,J1,0,1,0,0.0
305,J2,0,2,2,0.0
305,J3,0,1,0,12.0
305,J4,0,0,0,0.0
305,J5,0,0,0,0.0
305,J6,0,1,0,28.0
305,J7,0,1,0,0.0
305,J8,0,1,0,0.0
306,J0,0,0,0,0.0
306,J1,0,1,0,0.0
306,J2,0,2,2,0.0
306,J3,0,1,0,13.0
306,J4,0,0,0,0.0
306,J5,0,0,0,0.0
306,J6,0,2,0,29.0
306,J7,0,2,0,0.0
306,J8,0,1,0,0.0
307,J0,0,0,0,0.0
307,J1,0,1,0,0.0
307,J2,0,1,2,0.0
307,J3,0,1,0,14.0
307,J4,0,0,0,0.0
307,J5,0,0,0,0.0
307,J6,0,2,0,30.0
307,J7,0,1,0,0.0
307,J8,0,1,0,0.0
308,J0,0,0,0,0.0
308,J1,0,1,0,0.0
308,J2,0,1,2,0.0
308,J3,0,1,0,15.0
308,J4,0,0,0,0.0
308,J5,0,0,0,0.0
308,J6,0,3,0,31.0
308,J7,0,1,0,0.0
308,J8,0,1,0,0.0
309,J0,0,0,0,0.0
309,J1,0,1,0,0.0
309,J2,0,0,2,0.0
309,J3,0,1,0,16.0
309,J4,0,0,0,0.0
309,J5,0,0,0,0.0
309,J6,0,3,0,32.0
309,J7,0,1,0,0.0
309,J8,0,1,0,0.0
310,J0,0,0,0,0.0
